"state","points","price"
"california",91,58
"california",91,40
"california",91,42
"california",91,69
"california",91,26
"oregon",91,39
"california",91,32
"california",91,22
"oregon",90,85
"california",90,26
"california",85,14
"new york",85,36
"california",85,18
"california",85,17
"new york",85,25
"california",85,25
"california",85,89
"california",85,12
"new york",85,16
"california",85,28
"california",85,45
"california",85,16
"california",85,20
"california",85,13
"california",85,19
"california",85,10
"california",85,30
"california",85,16
"california",84,18
"california",84,8
"california",84,8
"california",90,20
"california",90,28
"california",90,34
"california",90,35
"oregon",90,42
"california",90,50
"california",90,46
"oregon",90,40
"california",90,85
"oregon",90,60
"california",84,8
"california",84,22
"california",84,40
"california",84,9
"california",84,35
"california",84,20
"california",84,12
"california",84,42
"california",84,25
"california",84,18
"california",84,16
"new york",84,20
"california",84,25
"california",84,12
"new york",84,38
"california",84,15
"california",84,12
"california",84,8
"oregon",84,18
"new york",84,18
"california",84,19
"california",84,8
"california",84,27
"california",84,6
"california",84,18
"california",84,45
"oregon",90,19
"california",90,40
"california",90,20
"california",90,31
"california",90,24
"oregon",90,45
"california",90,32
"california",90,24
"oregon",90,15
"california",90,38
"california",84,20
"california",84,13
"new york",84,22
"california",84,24
"california",84,15
"california",84,14
"california",84,11
"california",84,45
"california",84,10
"oregon",84,21
"california",84,10
"california",84,60
"california",84,14
"california",84,18
"oregon",84,14
"california",84,14
"california",84,20
"california",84,14
"california",84,29
"california",84,16
"california",84,24
"california",84,9
"california",84,15
"california",84,NA
"new york",84,10
"california",84,14
"california",84,18
"california",84,14
"california",89,55
"california",89,30
"oregon",89,45
"oregon",89,18
"california",89,32
"oregon",89,42
"california",89,46
"california",84,20
"new york",84,35
"california",83,30
"new york",83,NA
"california",83,13
"california",83,10
"new york",83,20
"california",83,34
"california",83,6
"california",83,8
"california",83,26
"california",83,30
"california",83,28
"california",83,9
"california",83,36
"california",83,10
"new york",83,20
"california",83,13
"california",83,12
"california",83,12
"california",83,10
"california",83,26
"california",89,46
"oregon",89,30
"california",89,47
"california",89,14
"oregon",89,44
"oregon",89,100
"california",88,116
"california",83,18
"california",83,6
"california",83,14
"new york",83,22
"california",83,15
"california",83,10
"california",83,25
"california",83,12
"california",83,17
"california",83,18
"california",83,15
"california",83,11
"california",83,16
"california",82,32
"california",82,24
"california",82,27
"new york",82,50
"california",82,40
"california",82,24
"california",82,42
"california",82,24
"california",82,45
"california",88,30
"oregon",88,17
"california",88,38
"oregon",88,24
"oregon",88,16
"california",88,15
"california",88,25
"california",88,20
"oregon",88,22
"oregon",88,36
"oregon",88,60
"oregon",88,28
"oregon",88,45
"california",82,30
"california",82,21
"california",82,12
"new york",82,15
"california",82,28
"california",81,11
"michigan",81,28
"new york",81,20
"new york",81,30
"new york",80,39
"california",80,30
"new york",80,10
"california",80,9
"california",80,11
"california",80,18
"california",95,75
"washington",95,65
"california",88,26
"oregon",88,39
"california",88,25
"california",88,17
"oregon",88,35
"california",88,75
"california",88,18
"oregon",88,45
"california",88,24
"california",88,32
"oregon",88,24
"washington",95,58
"california",95,43
"california",94,55
"washington",94,70
"washington",94,50
"washington",94,75
"washington",94,52
"california",94,50
"washington",94,28
"california",93,42
"california",93,25
"washington",93,42
"california",93,30
"washington",93,30
"washington",93,52
"washington",93,45
"california",93,36
"california",93,30
"california",93,30
"california",88,70
"california",88,49
"oregon",87,44
"california",87,20
"california",87,20
"california",87,9
"california",87,10
"california",87,56
"oregon",87,85
"california",87,50
"california",87,16
"california",87,26
"california",87,14
"oregon",87,32
"california",92,21
"washington",92,30
"california",92,65
"california",92,30
"california",92,42
"california",92,40
"california",92,125
"california",92,37
"california",92,12
"california",92,32
"california",92,38
"washington",91,40
"california",91,33
"washington",91,60
"california",91,16
"california",91,40
"oregon",87,18
"california",87,40
"california",87,42
"california",87,29
"california",87,24
"california",87,20
"oregon",87,40
"california",87,24
"oregon",87,21
"california",87,26
"california",91,15
"california",91,30
"washington",91,38
"washington",91,44
"california",91,42
"washington",91,25
"california",91,15
"california",87,49
"oregon",87,42
"california",87,40
"california",87,35
"oregon",87,19
"california",86,29
"oregon",86,60
"california",86,25
"oregon",86,12
"california",86,60
"california",86,33
"california",91,35
"california",91,36
"california",91,36
"california",90,17
"washington",90,35
"washington",90,29
"california",90,31
"california",90,24
"washington",90,28
"oregon",86,30
"california",86,9
"california",86,14
"california",86,24
"oregon",86,37
"california",86,45
"oregon",86,19
"california",86,10
"oregon",86,18
"oregon",86,22
"california",86,13
"oregon",86,16
"washington",90,40
"california",90,35
"washington",90,8
"california",90,30
"california",90,40
"california",90,13
"california",90,25
"california",90,20
"california",90,25
"california",90,18
"california",90,21
"california",86,12
"oregon",86,26
"oregon",86,23
"california",86,30
"oregon",86,34
"california",86,25
"california",86,49
"california",86,12
"california",86,12
"california",86,10
"california",85,26
"oregon",85,32
"california",85,25
"new york",85,14
"california",85,10
"new york",85,13
"washington",90,25
"california",90,90
"california",90,38
"california",90,17
"california",90,30
"california",90,35
"california",90,42
"california",90,32
"california",90,40
"california",85,28
"california",85,120
"california",85,57
"california",85,10
"california",85,19
"california",85,32
"california",85,35
"california",85,10
"california",85,10
"virginia",85,18
"california",85,56
"california",85,13
"california",85,12
"oregon",85,75
"california",85,40
"california",85,13
"california",90,21
"california",90,29
"washington",90,50
"california",89,50
"california",89,18
"washington",89,37
"california",89,38
"washington",89,42
"new york",85,14
"california",85,17
"oregon",84,14
"california",84,33
"california",84,10
"oregon",84,40
"california",84,135
"new mexico",84,26
"new york",84,13
"california",84,19
"california",84,12
"california",84,10
"new york",84,15
"california",84,26
"california",84,10
"california",84,26
"california",84,16
"california",84,15
"ohio",84,15
"california",84,11
"california",84,26
"california",84,25
"oregon",84,17
"oregon",84,15
"california",84,50
"ohio",84,11
"california",84,20
"california",84,16
"oregon",83,19
"california",83,32
"oregon",83,12
"oregon",83,10
"new jersey",83,18
"texas",83,11
"california",83,20
"california",83,40
"california",83,12
"new mexico",83,20
"california",83,40
"california",83,28
"california",83,17
"california",83,20
"pennsylvania",83,17
"oregon",83,20
"california",83,12
"idaho",83,16
"new mexico",83,20
"california",83,38
"new jersey",83,13
"california",83,NA
"oregon",83,15
"california",83,40
"california",83,20
"california",83,15
"california",82,13
"california",82,10
"california",82,24
"arizona",82,22
"california",82,10
"oregon",82,15
"california",82,38
"pennsylvania",82,25
"michigan",82,30
"virginia",82,32
"oregon",82,13
"california",82,12
"california",82,38
"new york",82,18
"california",82,75
"california",82,25
"california",82,11
"pennsylvania",82,20
"pennsylvania",82,30
"pennsylvania",82,13
"california",82,12
"california",82,30
"california",82,32
"colorado",82,15
"idaho",82,18
"california",82,24
"california",82,14
"california",82,12
"california",82,18
"california",82,55
"california",82,27
"california",81,24
"new mexico",81,15
"new york",81,13
"california",81,10
"new jersey",81,17
"new york",81,18
"oregon",81,10
"california",81,10
"california",81,20
"new york",81,11
"california",80,NA
"california",80,38
"california",80,12
"california",80,13
"california",80,10
"california",80,18
"california",80,15
"ohio",80,15
"california",80,10
"oregon",80,17
"california",95,50
"oregon",95,72
"california",95,55
"california",95,55
"california",95,85
"california",94,90
"california",94,55
"california",94,45
"california",94,70
"california",94,85
"california",94,70
"california",93,37
"california",93,100
"california",93,50
"california",93,44
"california",93,28
"california",93,26
"california",93,50
"california",92,50
"california",92,60
"california",92,20
"washington",92,36
"california",92,22
"california",92,22
"california",92,50
"california",92,30
"california",92,32
"california",92,100
"california",92,35
"california",92,75
"california",92,50
"california",92,20
"california",92,42
"california",91,25
"washington",91,22
"washington",91,35
"california",91,20
"washington",91,25
"california",91,18
"california",91,30
"washington",91,26
"california",91,24
"california",91,55
"california",91,26
"california",91,70
"washington",91,30
"california",91,28
"california",91,20
"california",91,40
"california",91,40
"washington",91,20
"california",91,46
"california",90,30
"california",90,26
"california",90,55
"california",90,20
"washington",90,25
"california",90,48
"california",90,36
"washington",90,42
"california",90,42
"california",90,19
"washington",90,16
"washington",90,23
"california",90,26
"washington",90,50
"california",90,19
"washington",90,16
"washington",90,27
"california",90,55
"washington",90,28
"california",90,24
"washington",90,20
"california",90,45
"washington",90,30
"california",90,52
"washington",90,42
"washington",90,24
"california",90,37
"california",90,28
"washington",89,18
"california",89,36
"california",89,45
"california",89,28
"california",89,40
"california",89,60
"california",89,15
"washington",89,28
"california",89,29
"california",89,35
"california",89,32
"california",89,20
"washington",89,40
"washington",89,26
"california",89,90
"washington",89,25
"washington",88,25
"washington",88,28
"california",88,20
"california",88,95
"california",88,35
"california",88,35
"california",88,25
"washington",88,24
"washington",88,16
"washington",88,14
"california",88,48
"california",88,20
"washington",88,30
"california",88,45
"california",88,22
"california",88,85
"washington",88,22
"california",88,30
"california",88,24
"washington",88,20
"california",88,31
"california",88,30
"california",88,25
"washington",88,18
"washington",88,18
"california",88,40
"california",87,60
"washington",87,18
"california",87,15
"california",87,16
"california",87,14
"california",87,30
"california",87,35
"washington",87,30
"washington",87,26
"washington",87,22
"california",87,50
"california",87,20
"california",87,33
"california",87,29
"california",87,28
"california",87,24
"california",87,15
"california",87,50
"california",87,31
"california",87,35
"california",87,36
"washington",87,20
"washington",87,18
"california",87,14
"california",87,32
"california",87,26
"california",87,56
"california",87,18
"california",87,30
"california",87,19
"washington",87,15
"washington",87,24
"california",87,20
"california",87,22
"california",94,70
"california",94,53
"california",94,40
"california",94,33
"california",93,40
"california",93,48
"washington",93,28
"california",93,80
"washington",93,16
"california",93,95
"california",93,27
"washington",93,38
"california",93,38
"california",93,45
"california",93,86
"california",84,55
"california",84,21
"california",84,22
"california",84,13
"california",84,29
"california",84,22
"california",84,14
"california",84,11
"california",84,12
"california",84,40
"california",84,23
"california",84,32
"california",84,11
"california",84,18
"california",84,25
"california",84,13
"california",84,30
"california",84,25
"california",84,40
"california",84,10
"california",84,28
"california",84,30
"california",84,24
"california",83,20
"california",83,30
"california",84,12
"oregon",84,15
"california",84,15
"california",84,15
"california",84,20
"california",84,10
"california",84,10
"california",86,10
"oregon",86,22
"california",86,28
"california",86,45
"california",86,20
"new york",86,25
"california",86,39
"california",86,95
"california",86,18
"california",86,32
"oregon",86,16
"california",84,11
"new york",84,13
"california",84,8
"california",84,16
"california",84,22
"california",84,40
"california",84,22
"new york",84,15
"california",84,8
"new york",83,13
"california",83,22
"california",83,18
"california",83,22
"washington",83,22
"california",83,24
"california",83,22
"oregon",83,30
"california",83,30
"oregon",83,14
"california",83,65
"california",83,24
"oregon",83,10
"oregon",83,24
"california",85,18
"california",85,10
"california",85,11
"washington",85,30
"california",85,11
"california",85,32
"california",85,45
"california",85,15
"california",84,15
"washington",84,60
"california",84,10
"california",84,65
"california",84,10
"california",84,4
"california",85,33
"california",85,36
"california",85,30
"california",85,30
"washington",85,30
"washington",85,14
"washington",85,24
"california",85,28
"california",85,20
"california",85,30
"california",84,25
"california",84,15
"california",84,18
"california",84,20
"california",84,18
"california",84,12
"california",84,10
"california",84,15
"washington",88,50
"washington",88,30
"washington",88,22
"washington",88,19
"california",88,50
"washington",88,10
"california",88,41
"california",88,27
"washington",88,22
"california",88,15
"washington",88,13
"california",93,47
"california",93,45
"california",93,50
"california",93,80
"washington",93,48
"california",93,47
"california",93,40
"california",93,55
"washington",93,55
"california",93,40
"california",93,40
"washington",93,35
"california",93,49
"california",92,65
"washington",92,30
"washington",92,30
"washington",92,30
"oregon",83,18
"california",83,10
"california",83,24
"california",83,24
"california",83,10
"california",83,11
"california",83,23
"california",83,8
"california",83,11
"california",83,20
"california",83,22
"california",83,20
"california",83,11
"oregon",83,12
"california",83,24
"california",83,19
"california",83,10
"california",83,33
"california",83,55
"california",83,22
"california",83,22
"california",83,10
"california",83,15
"california",83,30
"oregon",83,20
"new york",83,16
"california",84,29
"california",84,12
"california",84,16
"california",84,25
"california",84,11
"california",84,15
"california",84,13
"california",84,14
"california",84,12
"california",84,19
"california",84,11
"california",84,15
"california",84,18
"california",84,28
"california",84,12
"california",84,18
"california",84,26
"california",83,19
"california",83,7
"oregon",83,18
"oregon",83,28
"oregon",83,26
"california",83,33
"california",83,15
"california",83,9
"california",83,39
"california",83,20
"california",83,30
"california",83,30
"california",83,40
"california",83,30
"california",84,24
"california",84,6
"california",84,12
"california",84,18
"california",84,13
"california",84,15
"california",84,25
"washington",83,19
"washington",83,15
"california",83,12
"california",86,27
"california",86,35
"new york",86,12
"new mexico",86,22
"california",86,28
"california",86,20
"california",86,28
"california",86,30
"oregon",86,11
"california",86,15
"california",86,40
"california",86,45
"california",86,15
"california",86,38
"california",85,22
"california",85,24
"new york",85,25
"washington",85,34
"california",85,18
"california",85,36
"california",85,24
"california",85,15
"washington",85,16
"washington",85,14
"washington",85,13
"washington",85,25
"california",85,20
"california",85,25
"california",85,22
"washington",85,15
"california",84,17
"california",84,30
"california",84,35
"california",84,20
"california",84,15
"california",84,35
"california",84,12
"california",84,60
"california",84,50
"california",84,50
"california",84,15
"california",84,36
"california",84,70
"california",84,10
"california",84,22
"california",84,16
"california",84,32
"california",88,24
"california",88,40
"california",88,40
"washington",88,25
"washington",88,14
"california",88,50
"california",88,24
"california",88,25
"california",88,30
"california",88,56
"washington",88,20
"california",88,44
"california",88,32
"california",84,30
"california",84,11
"california",84,35
"california",84,54
"california",84,17
"california",84,20
"california",83,36
"california",83,9
"california",83,30
"california",83,15
"california",83,11
"california",83,20
"california",83,32
"california",83,18
"california",83,24
"california",83,36
"california",83,13
"california",83,19
"washington",83,11
"california",83,38
"california",92,75
"washington",92,28
"washington",92,28
"california",92,22
"california",92,38
"california",92,22
"california",92,30
"california",92,40
"california",92,45
"washington",92,45
"washington",92,25
"california",92,49
"california",83,23
"california",83,35
"california",83,36
"oregon",83,24
"california",83,12
"california",83,14
"oregon",82,12
"california",82,12
"california",82,24
"california",82,29
"california",82,18
"california",82,35
"california",82,50
"california",82,14
"california",82,40
"california",82,24
"california",82,40
"california",82,26
"california",82,30
"oregon",82,27
"california",82,10
"california",82,22
"california",82,10
"california",82,28
"california",82,20
"oregon",82,32
"california",82,18
"california",83,12
"california",82,34
"california",82,12
"california",82,24
"california",82,34
"oregon",82,18
"california",82,25
"california",82,9
"california",82,15
"california",82,10
"california",81,20
"oregon",81,19
"california",83,19
"california",83,39
"california",83,45
"california",83,10
"california",83,28
"california",82,20
"california",82,10
"california",82,24
"california",82,14
"california",82,16
"california",82,9
"washington",83,8
"california",83,25
"california",83,26
"california",83,18
"california",83,20
"washington",83,11
"california",83,20
"california",83,9
"california",83,18
"california",83,26
"california",85,28
"california",85,10
"new york",85,18
"idaho",85,14
"california",85,36
"oregon",85,15
"california",85,30
"california",85,16
"new york",85,20
"california",85,35
"california",85,21
"california",85,75
"california",85,40
"washington",85,20
"washington",85,20
"washington",85,15
"california",85,18
"washington",85,10
"california",85,17
"california",85,42
"washington",85,12
"california",85,15
"washington",85,28
"california",85,50
"california",85,18
"california",85,75
"california",84,36
"california",84,29
"california",84,12
"california",84,45
"california",84,15
"california",84,26
"california",84,12
"california",84,30
"california",84,17
"california",84,11
"california",84,60
"california",84,38
"california",84,18
"california",84,29
"california",88,30
"washington",88,18
"washington",88,35
"washington",88,20
"washington",88,18
"washington",88,18
"washington",88,15
"california",87,40
"california",87,24
"california",87,42
"california",87,20
"california",87,20
"washington",87,40
"california",87,35
"california",83,15
"california",83,21
"california",83,24
"california",83,15
"california",83,32
"california",83,12
"california",83,24
"california",83,30
"california",83,48
"california",83,13
"california",83,30
"california",83,40
"california",83,15
"california",82,14
"california",82,42
"california",82,11
"california",92,110
"washington",92,18
"california",92,52
"washington",92,45
"washington",92,30
"washington",92,33
"california",92,22
"california",92,50
"california",92,60
"california",91,16
"washington",91,30
"washington",91,45
"washington",91,33
"washington",91,24
"washington",91,45
"california",91,16
"washington",91,50
"california",82,10
"california",82,75
"new york",82,14
"california",82,19
"california",82,25
"california",82,14
"california",82,33
"california",82,11
"california",82,15
"california",82,30
"california",82,16
"california",82,20
"oregon",82,21
"california",82,10
"california",82,20
"california",82,8
"oregon",82,24
"california",82,18
"california",82,13
"california",82,11
"california",82,10
"california",82,30
"california",82,32
"california",82,30
"california",82,12
"california",82,11
"california",82,10
"oregon",81,15
"california",82,25
"california",82,25
"oregon",82,35
"california",82,25
"california",82,26
"california",82,12
"california",82,20
"california",82,20
"california",82,24
"california",82,39
"california",82,15
"california",82,15
"california",82,42
"california",81,6
"california",81,36
"california",84,20
"california",84,48
"washington",84,15
"california",84,16
"california",84,25
"california",84,28
"washington",84,19
"california",84,10
"california",80,11
"oregon",100,65
"oregon",99,65
"washington",99,140
"oregon",98,70
"oregon",98,65
"washington",98,120
"california",98,100
"oregon",98,75
"washington",97,120
"oregon",97,70
"california",97,72
"washington",96,140
"california",96,75
"california",96,78
"california",95,60
"california",95,34
"washington",95,50
"california",95,250
"california",95,80
"california",95,75
"california",85,45
"california",85,25
"new york",85,16
"california",85,48
"oregon",85,18
"california",85,12
"california",85,25
"california",85,25
"california",85,22
"ohio",85,11
"california",85,18
"oregon",85,60
"california",85,33
"california",85,19
"california",85,20
"california",82,16
"california",82,15
"california",82,10
"california",82,30
"washington",82,15
"california",82,20
"california",80,22
"california",84,80
"california",84,50
"california",84,4
"california",84,40
"california",84,15
"california",84,25
"california",84,40
"california",84,13
"california",84,4
"california",84,35
"california",84,16
"california",84,50
"california",84,39
"california",84,23
"california",87,50
"california",87,20
"washington",87,39
"california",87,50
"washington",87,20
"washington",87,15
"washington",87,25
"washington",87,35
"california",87,25
"california",87,23
"california",87,28
"california",87,28
"california",91,45
"california",91,80
"california",91,22
"california",91,24
"california",91,42
"california",91,36
"california",91,45
"california",91,80
"california",91,28
"washington",91,27
"california",91,25
"california",82,11
"california",82,13
"california",82,14
"california",82,9
"california",82,32
"california",82,14
"california",82,25
"california",82,13
"california",82,11
"california",82,20
"california",82,18
"california",82,12
"california",82,10
"california",82,38
"california",82,50
"california",82,45
"california",82,12
"california",82,15
"washington",82,11
"california",81,25
"california",81,39
"california",80,20
"california",80,14
"california",80,18
"oregon",80,35
"california",80,25
"california",80,15
"california",90,60
"washington",95,40
"california",95,33
"california",95,85
"california",95,36
"california",94,39
"california",94,70
"california",94,36
"california",94,125
"washington",94,50
"california",94,39
"california",94,45
"oregon",85,16
"california",85,42
"california",85,11
"california",85,29
"california",85,30
"california",85,28
"california",85,48
"california",85,18
"california",85,21
"california",84,22
"california",84,35
"ohio",84,15
"california",84,29
"california",84,9
"california",84,25
"new york",84,24
"california",81,18
"california",81,18
"california",81,29
"oregon",81,23
"california",81,65
"california",81,17
"california",81,21
"california",81,24
"oregon",81,32
"california",81,40
"california",81,22
"california",81,10
"california",81,12
"oregon",81,36
"california",81,8
"california",81,18
"oregon",80,17
"california",80,14
"california",80,18
"california",80,20
"oregon",80,12
"california",97,100
"california",96,100
"california",96,75
"washington",96,125
"washington",95,50
"california",95,52
"california",95,70
"california",95,46
"california",95,80
"california",95,85
"california",95,50
"washington",94,35
"california",94,75
"california",94,100
"california",94,55
"washington",94,37
"california",94,48
"washington",94,40
"california",94,225
"california",94,46
"california",94,90
"california",94,38
"california",94,48
"california",94,40
"california",94,60
"california",98,75
"california",97,150
"california",97,150
"california",96,80
"california",96,45
"california",95,58
"california",95,60
"california",95,90
"california",95,50
"california",95,70
"california",84,46
"california",84,36
"california",84,26
"california",84,24
"california",84,20
"california",84,25
"california",84,60
"california",84,26
"california",84,38
"california",84,16
"california",84,30
"california",84,35
"california",84,75
"california",84,38
"california",84,35
"california",84,10
"california",87,30
"california",87,90
"california",87,20
"california",87,12
"california",87,39
"california",87,12
"california",87,19
"california",87,20
"california",87,18
"california",87,18
"california",87,20
"washington",87,23
"california",84,35
"california",84,35
"california",84,19
"california",84,28
"california",84,15
"california",84,20
"california",83,24
"california",83,25
"california",83,12
"california",83,28
"california",83,30
"washington",83,19
"california",83,30
"california",83,12
"california",83,30
"california",83,18
"california",82,40
"california",82,45
"california",82,18
"california",82,13
"california",82,22
"california",81,28
"california",81,21
"california",81,25
"california",81,24
"california",81,24
"california",80,35
"california",98,150
"california",96,65
"oregon",96,75
"california",95,35
"california",95,150
"california",94,55
"california",94,110
"california",94,55
"california",94,33
"oregon",94,90
"california",94,55
"california",94,235
"california",94,45
"california",94,75
"california",94,125
"california",94,54
"california",94,38
"california",94,56
"washington",93,42
"california",93,36
"california",93,26
"california",93,39
"washington",93,45
"california",93,35
"california",93,46
"california",92,50
"washington",92,56
"california",92,39
"washington",92,30
"california",92,60
"washington",92,26
"california",92,38
"washington",92,50
"washington",92,25
"california",92,34
"california",92,28
"california",84,75
"california",84,10
"california",84,30
"california",84,35
"california",84,15
"california",84,15
"missouri",84,13
"california",84,14
"new york",84,22
"new york",84,12
"california",84,22
"california",84,24
"new york",84,23
"california",84,28
"california",95,30
"california",95,75
"california",95,70
"california",95,100
"california",95,40
"california",95,100
"california",95,55
"california",95,30
"california",94,125
"california",94,35
"california",94,40
"california",94,48
"california",94,85
"california",94,40
"california",94,55
"california",94,30
"california",94,70
"washington",94,35
"california",94,85
"california",94,40
"california",94,65
"washington",94,42
"california",94,54
"california",94,150
"california",94,70
"california",93,50
"california",93,35
"california",94,43
"california",94,38
"california",94,36
"california",94,55
"california",94,45
"california",94,80
"washington",94,25
"washington",94,35
"oregon",94,65
"washington",94,70
"washington",94,55
"california",93,36
"california",93,50
"washington",93,55
"washington",93,34
"california",93,110
"washington",93,25
"washington",93,27
"california",93,55
"california",93,50
"washington",93,35
"california",84,34
"california",84,44
"california",84,25
"california",84,30
"california",84,28
"california",84,16
"california",84,65
"california",84,15
"california",84,18
"california",84,20
"california",87,60
"washington",87,12
"washington",87,15
"california",87,29
"california",87,38
"washington",87,35
"washington",87,60
"california",87,30
"california",87,50
"washington",87,40
"california",87,75
"california",87,40
"washington",87,10
"washington",87,12
"washington",87,35
"california",87,20
"california",87,25
"california",83,30
"california",83,18
"california",83,12
"california",83,16
"california",83,24
"california",83,40
"california",83,20
"california",83,19
"california",83,18
"california",83,10
"california",83,14
"california",83,44
"california",83,10
"california",83,28
"california",83,10
"california",83,39
"california",82,22
"california",82,12
"california",82,9
"california",82,12
"washington",82,22
"california",82,7
"california",82,28
"california",82,10
"washington",82,16
"washington",82,22
"california",82,20
"california",82,12
"california",82,10
"california",82,12
"california",82,13
"california",93,25
"california",93,25
"california",93,30
"california",93,25
"california",93,40
"california",93,80
"california",93,65
"california",93,105
"california",93,24
"oregon",93,68
"california",93,24
"california",93,50
"california",93,50
"california",93,30
"washington",93,36
"california",93,65
"california",93,59
"california",93,100
"california",93,125
"california",93,38
"california",93,150
"california",93,28
"california",93,25
"california",93,24
"washington",93,45
"california",93,90
"california",93,20
"california",93,30
"washington",93,78
"california",93,75
"california",93,46
"washington",93,32
"california",93,70
"california",93,38
"california",93,70
"washington",93,50
"california",93,42
"california",93,75
"california",93,50
"washington",93,35
"california",93,75
"california",92,39
"california",92,40
"washington",92,20
"washington",92,35
"washington",92,28
"california",92,32
"california",92,94
"california",92,30
"california",92,85
"california",92,28
"california",92,45
"washington",92,42
"washington",92,35
"california",92,22
"california",92,45
"california",92,38
"washington",92,38
"california",91,52
"washington",91,33
"california",91,35
"washington",91,30
"new york",84,12
"california",84,10
"california",84,32
"texas",84,40
"california",84,32
"california",84,32
"california",84,20
"california",84,30
"michigan",84,17
"california",84,15
"california",84,75
"new york",84,20
"california",84,20
"california",84,30
"california",84,25
"california",84,12
"california",84,10
"california",84,25
"california",84,20
"california",84,12
"washington",84,13
"california",83,30
"washington",83,15
"california",83,15
"washington",83,14
"california",83,13
"california",83,18
"california",83,28
"california",83,34
"california",83,50
"california",83,19
"washington",83,15
"california",87,38
"california",87,65
"california",87,49
"california",87,75
"california",87,75
"washington",87,30
"california",86,14
"california",86,20
"california",86,20
"california",86,70
"california",86,16
"california",86,30
"california",86,18
"california",86,55
"washington",86,10
"california",86,35
"california",83,13
"california",82,20
"california",82,10
"california",82,30
"california",82,24
"california",82,10
"california",82,11
"california",82,28
"california",82,24
"california",82,40
"california",82,15
"california",82,50
"california",82,29
"california",82,32
"california",93,56
"oregon",93,45
"california",93,48
"california",93,70
"california",93,60
"oregon",93,70
"washington",93,45
"california",93,50
"california",93,75
"washington",93,45
"washington",93,20
"washington",93,50
"washington",93,22
"washington",93,15
"california",93,49
"california",93,36
"california",93,26
"oregon",93,70
"washington",89,17
"california",89,45
"washington",89,30
"washington",89,38
"washington",88,45
"washington",88,28
"california",88,28
"california",88,32
"california",82,10
"california",82,17
"california",82,50
"california",81,36
"washington",81,14
"california",81,9
"california",81,50
"california",80,10
"california",97,125
"california",96,60
"california",95,60
"california",94,59
"california",93,85
"california",92,40
"california",92,22
"california",92,20
"california",92,105
"california",92,47
"california",92,50
"california",92,35
"california",92,44
"california",92,40
"california",92,32
"washington",92,85
"california",92,40
"california",92,20
"california",92,25
"california",92,28
"california",92,33
"california",92,34
"washington",92,50
"california",92,60
"california",92,25
"california",92,39
"california",92,24
"california",92,55
"washington",92,34
"washington",92,39
"california",92,42
"california",92,36
"california",92,75
"washington",92,22
"california",91,32
"washington",91,15
"california",91,30
"california",91,80
"california",91,56
"washington",91,35
"washington",91,38
"washington",91,20
"california",91,39
"washington",91,35
"washington",91,45
"washington",91,26
"california",91,25
"washington",91,25
"washington",91,38
"washington",91,30
"california",84,25
"california",84,25
"california",84,15
"california",84,30
"california",84,25
"oregon",84,17
"california",84,18
"california",84,12
"california",84,10
"california",84,15
"california",84,44
"new york",84,13
"california",84,40
"california",84,32
"california",84,20
"california",84,15
"california",83,10
"california",82,19
"california",82,13
"california",82,25
"california",82,27
"california",81,20
"california",81,16
"california",81,35
"california",81,23
"california",81,15
"california",80,11
"california",80,30
"california",80,30
"california",83,12
"california",83,40
"washington",83,8
"california",83,19
"washington",83,15
"california",83,20
"california",83,20
"california",83,18
"california",83,11
"california",83,75
"california",83,35
"california",83,75
"california",86,35
"california",86,18
"california",86,275
"california",86,15
"washington",86,25
"california",86,19
"california",86,15
"california",86,12
"california",86,26
"california",86,20
"washington",86,35
"california",86,25
"california",86,50
"california",86,25
"washington",93,40
"washington",93,70
"california",93,54
"california",93,56
"california",93,70
"california",93,46
"california",93,40
"california",93,42
"washington",93,20
"washington",93,60
"california",93,78
"california",93,45
"california",93,55
"california",93,62
"california",92,59
"california",92,90
"california",92,42
"california",92,27
"california",88,26
"washington",88,20
"california",88,35
"california",88,23
"california",88,36
"california",88,22
"washington",88,24
"washington",88,15
"washington",88,22
"california",94,60
"california",94,70
"california",94,95
"california",94,80
"california",94,50
"california",94,65
"california",94,125
"california",94,75
"california",94,75
"california",94,48
"california",94,50
"california",94,42
"california",94,56
"california",93,30
"california",93,44
"california",93,70
"california",92,40
"california",92,60
"california",92,100
"california",92,50
"california",92,28
"california",92,25
"california",92,22
"oregon",92,50
"california",92,75
"california",92,50
"california",92,95
"oregon",92,30
"california",92,25
"california",92,44
"california",92,50
"washington",92,35
"california",92,20
"california",92,36
"washington",92,25
"california",92,46
"california",92,40
"washington",92,25
"california",92,25
"california",92,45
"washington",92,42
"california",92,54
"california",92,35
"california",92,45
"california",92,65
"california",91,39
"washington",91,35
"california",91,18
"idaho",83,21
"california",83,14
"california",83,25
"california",83,18
"california",83,15
"california",83,39
"arizona",83,20
"new york",83,14
"california",83,30
"michigan",83,17
"california",83,23
"california",83,12
"california",83,24
"california",83,15
"california",83,35
"idaho",83,10
"california",83,16
"california",83,38
"california",83,13
"washington",91,18
"washington",91,18
"california",91,55
"washington",91,42
"california",91,49
"washington",90,12
"washington",90,26
"california",90,25
"california",90,42
"washington",90,32
"california",90,48
"washington",90,33
"washington",90,25
"california",90,52
"washington",90,35
"california",90,35
"california",90,21
"california",90,30
"california",90,43
"california",90,14
"california",90,40
"california",83,24
"washington",83,10
"california",83,17
"california",83,25
"washington",83,14
"california",82,80
"california",82,32
"california",82,18
